data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
gaussian,2000,2,500,75.0,25.0,0,100,0.0,17710.00099446994,919652.4776074574,82140966.10463314,29298871.387579754,81097831.75074346,145888933.01846987,78.65581265211549,0.4098810245429658,0.2455741490310304,59.01189754570342,6.481628923211247e-05
gaussian,2000,2,500,75.0,25.0,1,100,0.0,19639.152565997058,1153425.2309837742,98978231.19506937,51594455.84698062,96132400.24512422,164945693.07860115,79.66193709869262,0.5085938852573196,0.3739547074814749,49.140611474268034,3.371345810592175e-05
gaussian,2000,2,500,75.0,25.0,2,100,0.0,20590.666067206883,1239776.5591233452,108188045.14182788,52756789.48586224,106761026.10912165,171277610.51430392,80.10233156345187,0.5605618607159676,0.4266467987762382,43.94381392840323,3.1735541124362496e-05
gaussian,2000,2,500,75.0,25.0,3,100,0.0,21168.137657193412,1323187.8375716615,113865337.0415364,58742880.231280684,110614183.06974018,170035002.51336482,80.36273534171646,0.5934246607668278,0.4930146186611078,40.657533923317224,3.0769611475989224e-05
gaussian,2000,2,500,75.0,25.0,4,100,0.0,21582.348614675597,1373832.1836796287,118281240.33024326,62423286.04617572,112779723.5250613,180808905.4614096,80.53464833178897,0.6172754762509971,0.5057219253859878,38.27245237490028,3.028068982530385e-05
gaussian,2000,2,500,75.0,25.0,5,100,0.0,22079.782918678353,1465362.0374173678,123488033.66657057,65816964.417828776,122536798.41050613,185024441.15727183,80.74201770506683,0.6466934407887521,0.5336897339075082,35.33065592112479,3.086600947426632e-05
gaussian,2000,2,500,75.0,25.0,6,100,0.0,22481.606149337254,1494751.9300494324,127909392.80587366,68362684.70058037,129495777.8769122,184380838.18627664,80.9021449354497,0.6703577478000688,0.561818627932742,32.96422521999311,3.0335898336488754e-05
gaussian,2000,2,500,75.0,25.0,7,100,0.0,22883.022255582397,1521951.4256428606,132432040.42031369,70546952.97302306,132615837.70302093,192848858.62266117,81.05850005944097,0.6940618148440787,0.5870020978675479,30.59381851559213,3.017104958416894e-05
gaussian,2000,2,500,75.0,25.0,8,100,0.0,23159.915432861686,1569511.3241769972,135625986.0677635,77062700.39594813,133321381.98692626,194865291.6257748,81.16333302598282,0.7106853156228644,0.6172700815566535,28.931468437713566,2.96884702402167e-05
gaussian,2000,2,500,75.0,25.0,9,100,0.0,23440.69222919043,1611324.451754044,138967202.04349414,77643262.6278765,139033393.72025776,197226899.43635225,81.26603611475336,0.7275354269757063,0.6371935025434832,27.24645730242938,2.968289714772254e-05
gaussian,2000,2,500,75.0,25.0,10,100,0.0,23684.477589349914,1609472.9810272031,141815265.2710625,78645525.48349205,144826699.43728924,199368339.04744157,81.35819953412552,0.7431487879722876,0.643930410164963,25.685121202771246,3.0192778503987937e-05
gaussian,2000,2,500,75.0,25.0,11,100,0.0,23945.844803256794,1649434.704664937,144885883.69540444,80060387.41627336,144600444.1992278,205428985.6871815,81.45651819003531,0.7596585891027704,0.6634184203548543,24.034141089722965,3.0219237960409373e-05
gaussian,2000,2,500,75.0,25.0,12,100,0.0,24156.03840633483,1683876.6227498,147506500.02112386,80740308.2185379,145756009.60717827,210545293.37770176,81.53065141617274,0.7727450510110113,0.672803762004458,22.725494898898877,3.020398842636496e-05
gaussian,2000,2,500,75.0,25.0,13,100,0.0,24348.736560445002,1689014.3074667973,149845547.30148736,84711909.16665766,149027976.74555048,212970315.14628458,81.60110456606118,0.7853222406767926,0.6886440311277854,21.46777593232075,2.9921809327788652e-05
gaussian,2000,2,500,75.0,25.0,14,100,0.0,24510.440856722085,1717217.976262308,151820841.06163377,84338057.56925863,151913105.40474302,216737125.2757852,81.65857113774626,0.7957334751833365,0.704015469014963,20.42665248166635,3.0459550616797058e-05
gaussian,2000,2,500,75.0,25.0,15,100,0.0,24657.43205247103,1743723.920660592,153587224.70602852,90944908.28692542,152814237.57355413,215173547.8866314,81.71213447128223,0.8056838814320608,0.7055015350602075,19.43161185679392,3.0141089227981864e-05
