data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
rayleigh,2000,4,500,75.0,25.0,0,100,0.0,13556.930868642707,937952.7592153245,154786745897139.25,39159097571345.51,122005167272613.72,364576816622570.4,140.7222956804799,0.2331120592750656,0.1277970766643086,76.68879407249344,8.80548800341785e-05
rayleigh,2000,4,500,75.0,25.0,1,100,0.0,14622.451595307079,1064831.2949411247,195393294758691.44,61197100199020.266,173911714311636.88,427909509591433.4,142.14802566551782,0.31446171539304774,0.1876643558133454,68.55382846069523,3.621526004280895e-05
rayleigh,2000,4,500,75.0,25.0,2,100,0.0,15235.361523067453,1150869.177743401,225885913302982.16,87945059646690.92,204346819331785.44,481469824666351.4,142.887959701606,0.37024050585373397,0.2341128140060048,62.975949414626605,3.250242938520387e-05
rayleigh,2000,4,500,75.0,25.0,3,100,0.0,15733.959052305718,1220905.2881073656,254156524559799.53,103079153290762.64,224419752672078.06,526586117635266.9,143.4657618495176,0.4185763288194779,0.2855123620158283,58.142367118052206,3.128724085399881e-05
rayleigh,2000,4,500,75.0,25.0,4,100,0.0,16045.934849634343,1271454.6109550118,272075166234832.47,112796633741046.06,229261304072501.84,585390570288101.9,143.8204828849586,0.4523297864366317,0.3223139333983999,54.76702135633683,3.013135021319613e-05
rayleigh,2000,4,500,75.0,25.0,5,100,0.0,16246.791997052354,1301159.5973987353,284166619412366.06,115941756904192.45,247773432030185.5,598416864724924.2,144.04295324509815,0.4750096345357941,0.3578113412858157,52.49903654642059,3.007828985573724e-05
rayleigh,2000,4,500,75.0,25.0,6,100,0.0,16525.660531494363,1349105.2674663984,302012851590270.06,131471180933179.17,266732658359054.84,602017602777821.5,144.34762736514233,0.5085875610154322,0.3788545382203175,49.14124389845677,3.057829977478832e-05
rayleigh,2000,4,500,75.0,25.0,7,100,0.0,16750.451448531567,1382051.8215609894,317687302445917.2,149143857946627.22,300829812919842.4,601484194439250.9,144.58595536298967,0.5363293351187193,0.4188904215930368,46.367066488128074,3.0118061986286193e-05
rayleigh,2000,4,500,75.0,25.0,8,100,0.0,16899.572192014282,1406608.6748992237,328816525063578.56,148910484055018.66,304039121595412.44,672988789900082.2,144.74235293166913,0.55573967792137,0.43835855536507257,44.426032207863,3.058117115870118e-05
rayleigh,2000,4,500,75.0,25.0,9,100,0.0,17118.636900653953,1447396.7565801328,345228854021965.75,152052866512306.03,320190001309241.5,697362691932480.8,144.97083569929006,0.5854346210953103,0.46534185445530574,41.45653789046897,3.010677988640964e-05
rayleigh,2000,4,500,75.0,25.0,10,100,0.0,17259.018878412142,1481100.459441727,356219015849120.94,156393511227284.6,326444370571591.75,702503197169258.2,145.11318364443036,0.6050009226855624,0.475606680397552,39.499907731443756,3.0018160468898714e-05
rayleigh,2000,4,500,75.0,25.0,11,100,0.0,17394.16652118383,1486284.9778962089,366820838696900.94,166657144133519.94,343605490837823.1,704585936713152.9,145.2531143478183,0.6240727707552586,0.5047068315808129,37.59272292447414,3.0335198680404573e-05
rayleigh,2000,4,500,75.0,25.0,12,100,0.0,17517.329765495044,1506551.501639236,377233105651606.8,170287476144617.56,352646482721790.4,725244188437752.9,145.3762838201407,0.6414782153740962,0.5049601267043097,35.85217846259038,2.9943459667265414e-05
rayleigh,2000,4,500,75.0,25.0,13,100,0.0,17621.935685506876,1526998.305987733,385867973467365.2,171949419317287.56,358794255475672.75,735210440134051.0,145.4809979792151,0.6571059460486655,0.5209545902679086,34.28940539513346,3.0477769905701278e-05
rayleigh,2000,4,500,75.0,25.0,14,100,0.0,17721.125598079772,1535812.5056898147,394513489239730.9,171125813786677.7,366942114398386.7,730542871292577.8,145.58020646869704,0.672032239430975,0.5468854162171071,32.7967760569025,3.0507070187013595e-05
rayleigh,2000,4,500,75.0,25.0,15,100,0.0,17848.33384576782,1564432.0074549196,405422508964698.5,184055418045118.7,380164373403629.25,726772988240577.9,145.70571481106518,0.6910647074883239,0.5581986140670985,30.893529251167603,3.0057939584366976e-05
rayleigh,2000,4,500,75.0,25.0,16,100,0.0,17917.217814959586,1576521.3348136565,411742215129804.2,183898786563468.38,386342742887516.6,729016242550378.1,145.77174570956055,0.7011449828659679,0.5849652689979645,29.885501713403197,3.0549739312846215e-05
rayleigh,2000,4,500,75.0,25.0,17,100,0.0,17988.793919833133,1587037.5170281506,417674616425170.6,206709522072273.78,392795557718730.8,731605008516239.6,145.84434785971135,0.7125214580557209,0.6028454234722308,28.74785419442791,3.06607608217746e-05
rayleigh,2000,4,500,75.0,25.0,18,100,0.0,18060.417857790006,1596374.3420913978,424444070864347.4,209135877671865.2,398690382423045.0,736141556479956.1,145.91358406318443,0.7237423658851695,0.6080652266056514,27.625763411483053,3.014534915564582e-05
rayleigh,2000,4,500,75.0,25.0,19,100,0.0,18136.725347572297,1606493.7727853805,431119494308950.4,213039987590931.25,402423151480164.0,739000927919908.9,145.98910664724247,0.7362795392041426,0.6170364557203143,26.372046079585743,3.0431780323851854e-05
rayleigh,2000,4,500,75.0,25.0,20,100,0.0,18200.538054439916,1610461.343659794,436846565134364.0,212440677839737.0,411722893044878.5,755252840816849.0,146.05229173622712,0.7466172616578607,0.6421507793956033,25.338273834213933,3.0032129725441336e-05
