data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
rayleigh,2000,8,500,75.0,25.0,0,100,0.0,9909.265436560847,634165.7900404296,8.49595257605856e+24,4.4819175070331134e+23,3.928369973378728e+24,3.0365877972873883e+25,246.08208687856532,0.11190235442607033,0.03017279068341257,88.80976455739297,0.00013581248058471828
rayleigh,2000,8,500,75.0,25.0,1,100,0.0,10534.006720112595,709480.5316183439,1.1208614652686373e+25,1.295784543424211e+24,6.572484301482059e+24,3.2131215624413535e+25,248.36920360863922,0.17333733910311327,0.082589498034238,82.66626608968868,3.6417239462025465e-05
rayleigh,2000,8,500,75.0,25.0,2,100,0.0,10821.038223202699,746334.7972305025,1.2905579188745535e+25,2.1164415572094266e+24,8.371001241753518e+24,3.156665004809818e+25,249.35366388900624,0.21041929722207242,0.12371675836355078,78.95807027779276,3.1897759763523934e-05
rayleigh,2000,8,500,75.0,25.0,3,100,0.0,11011.162156836323,771314.1815094143,1.4292097524083729e+25,2.3865689074256965e+24,1.007255744567575e+25,3.646673585382946e+25,249.98241938176648,0.24217655922040812,0.13360599817018615,75.78234407795918,3.158977022394538e-05
rayleigh,2000,8,500,75.0,25.0,4,100,0.0,11215.060846250499,799033.0651310614,1.6136737225556711e+25,3.122359604157486e+24,1.1606364780769796e+25,3.8140257571873527e+25,250.63420454024316,0.2775106263460232,0.1722830640970585,72.24893736539768,3.0950920772738756e-05
rayleigh,2000,8,500,75.0,25.0,5,100,0.0,11371.63092617295,822794.59452817,1.7701355484627772e+25,3.612426651925075e+24,1.2784890033675682e+25,4.423846541462619e+25,251.12265677722152,0.30871633961577016,0.19394261518854566,69.12836603842298,3.130063967546448e-05
rayleigh,2000,8,500,75.0,25.0,6,100,0.0,11505.09729382489,842611.2354230381,1.9198198702472213e+25,4.163215545406403e+24,1.4081361698924189e+25,4.4173206389879084e+25,251.5359237138524,0.33823508700414506,0.21821962505647133,66.17649129958549,3.1496988085564226e-05
rayleigh,2000,8,500,75.0,25.0,7,100,0.0,11590.440345847279,857046.9170793248,2.020202219222679e+25,4.692192131460265e+24,1.4698042241083943e+25,5.090929015393063e+25,251.79341834944336,0.3586086832119127,0.2366906949356775,64.13913167880874,3.1421530002262445e-05
rayleigh,2000,8,500,75.0,25.0,8,100,0.0,11700.307090371773,873254.5334202261,2.1445093524840743e+25,4.6569783327415103e+24,1.7032924201483297e+25,5.121045901526975e+25,252.12785177377245,0.38674119005822705,0.26137129787548097,61.3258809941773,3.07985712424852e-05
rayleigh,2000,8,500,75.0,25.0,9,100,0.0,11791.76477953695,883802.9984273356,2.271813177246556e+25,4.993501021702934e+24,1.7980153806518966e+25,5.126483677221403e+25,252.40384258454452,0.41192508723607607,0.2776622375312769,58.80749127639238,3.086843033088371e-05
