data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
nakagami,1000,8,250,75.0,25.0,0,100,0.0,3547.84769326491,163639.55471548822,1.4681980646090085e+21,1.5753680041295705e+20,1.1650772143699218e+21,4.168361691762315e+21,209.65836480504706,0.22091019171141127,0.07619944921989363,77.90898082885887,0.0001081163203343749
nakagami,1000,8,250,75.0,25.0,1,100,0.0,3724.025154935982,179603.77963474215,1.9400024519934445e+21,3.8090153816945276e+20,1.6709605539333637e+21,4.6554886455423706e+21,211.43085689022593,0.3174955410602702,0.14960703307369103,68.25044589397298,3.788800910115242e-05
nakagami,1000,8,250,75.0,25.0,2,100,0.0,3808.109360566184,186640.2557381374,2.2477224368092065e+21,4.773683965322607e+20,1.9298201951546387e+21,5.741896184044583e+21,212.23385113599753,0.3766233450331152,0.18151953887559819,62.33766549668848,3.2786629162728786e-05
nakagami,1000,8,250,75.0,25.0,3,100,0.0,3873.777045395234,193081.4925978306,2.501177059311133e+21,5.5029693095763516e+20,2.0375216623766266e+21,6.297088170318494e+21,212.85095306225438,0.42681557236951834,0.2506434709431697,57.31844276304817,3.244794876081869e-05
nakagami,1000,8,250,75.0,25.0,4,100,0.0,3934.748766528628,199143.6187846857,2.7867774542896824e+21,7.116543543388798e+20,2.309122299656915e+21,6.94977823400531e+21,213.40244653171283,0.48119611052126954,0.30362533444992557,51.880388947873044,3.095752937952057e-05
nakagami,1000,8,250,75.0,25.0,5,100,0.0,3981.2582731904026,203364.41828977678,3.0257007381863213e+21,7.930030031382658e+20,2.4620400341887274e+21,7.379824807647284e+21,213.81775540870134,0.5276497503454006,0.3534302181948786,47.235024965459935,3.1525371596217156e-05
nakagami,1000,8,250,75.0,25.0,6,100,0.0,4019.500606290775,207456.9038238566,3.231834775070056e+21,8.715166331919305e+20,2.7230193795091944e+21,7.618912654622577e+21,214.151623809208,0.566951380633337,0.3847659223149013,43.30486193666629,3.118042950518429e-05
nakagami,1000,8,250,75.0,25.0,7,100,0.0,4046.6218780881645,210755.8884486463,3.3677143661364395e+21,8.916395266379971e+20,3.0706793819760073e+21,7.576112664729613e+21,214.38870964535002,0.5963701017576878,0.4267073411637707,40.36298982423122,3.1308891775552186e-05
nakagami,1000,8,250,75.0,25.0,8,100,0.0,4078.9444166635135,214199.16525710165,3.5715905380879276e+21,9.837485412622432e+20,3.1625144033510907e+21,7.723071358007598e+21,214.66897009081228,0.6340334470918857,0.4592940521105814,36.59665529081143,3.0981319141574205e-05
nakagami,1000,8,250,75.0,25.0,9,100,0.0,4094.1803330847465,215376.60828675292,3.6736495507733957e+21,9.530292062546158e+20,3.1747804428221777e+21,8.008279051117195e+21,214.80025949942996,0.6532647694986202,0.4817787412382805,34.673523050137966,3.057480935240164e-05
