data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
twdp,1000,4,250,75.0,25.0,0,100,0.0,6569.541358960434,483018.97392654995,7227315951126.325,2202768477562.37,6651732920304.963,13167173295938.037,128.07730054196998,0.4942424744024418,0.29754864230704786,50.57575255975582,8.138139033690094e-05
twdp,1000,4,250,75.0,25.0,1,100,0.0,6792.451707389741,507467.33988931315,8049595415751.883,3271779375739.7173,7710145437665.709,13598446862365.242,128.70852957183905,0.5642055376819369,0.4069746484396906,43.57944623180631,3.6268978146836164e-05
twdp,1000,4,250,75.0,25.0,2,100,0.0,6942.815971227696,529216.9747553687,8721315496952.558,3862474078678.249,8691335704972.865,14201619714428.684,129.1030812322547,0.6159986898566802,0.45533145298473904,38.40013101433199,3.361431852681562e-05
twdp,1000,4,250,75.0,25.0,3,100,0.0,7085.920112814272,551012.8649750245,9365735657389.684,4707003481834.519,9288601590609.023,14901404102450.465,129.47194775800182,0.6663339672186767,0.533607937947516,33.366603278132324,3.244583902414888e-05
twdp,1000,4,250,75.0,25.0,4,100,0.0,7176.226950368357,565884.7563077998,9806259454183.92,5115288999315.773,9701012920942.867,15247922056127.28,129.69831445480088,0.7002433674435072,0.5848384006174495,29.975663255649273,3.2264318433590234e-05
twdp,1000,4,250,75.0,25.0,5,100,0.0,7256.737045995177,579670.6137310994,10220335920589.914,5425521456856.624,10395512158174.27,15374094456707.297,129.89704583000153,0.7323714091556844,0.5999114576014518,26.762859084431557,3.2739909074734895e-05
twdp,1000,4,250,75.0,25.0,6,100,0.0,7326.323078442594,588589.3666379685,10605812495076.229,5596575142100.239,10624834745518.14,15577506276286.84,130.06687426992445,0.7606658283353954,0.6279575862157363,23.933417166460462,3.235370997572318e-05
twdp,1000,4,250,75.0,25.0,7,100,0.0,7376.688350380801,595887.9449831329,10901315084240.674,5686922224143.44,10906894077401.773,16237808449061.092,130.18575773391765,0.7815145049690075,0.6682945606494518,21.848549503099253,3.1404480105265974e-05
twdp,1000,4,250,75.0,25.0,8,100,0.0,7435.139052528683,606155.9866852531,11232773988658.08,5889763321591.078,11217296013410.246,16792015932526.943,130.3248046448433,0.8063315854170792,0.6952327500917556,19.366841458292086,3.269240027293563e-05
twdp,1000,4,250,75.0,25.0,9,100,0.0,7465.483324074027,607256.0142987486,11418547889635.195,5935380020825.129,11361786292971.621,16882409841219.299,130.39985341503888,0.8200379573637524,0.7079477831769843,17.99620426362476,3.214280150132254e-05
twdp,1000,4,250,75.0,25.0,10,100,0.01,7500.293821526553,615365.4523209773,11620198431856.08,6162789506473.403,11493222721470.934,17555746551483.316,130.48082091275603,0.8355296941288812,0.7135555286190176,16.447030587111882,3.1627279531676324e-05
twdp,1000,4,250,75.0,25.0,11,100,0.0,7531.776170069315,621393.6354525172,11805519464017.342,6291085678827.211,11869446423065.762,17851492867039.543,130.55440215341193,0.8497308201387049,0.7387312713396372,15.026917986129504,3.16000689053908e-05
twdp,1000,4,250,75.0,25.0,12,100,0.0,7548.280076047048,624934.0596711207,11898109877693.748,6365839303520.909,11875035741185.188,17568824401264.215,130.5935005744297,0.8572371827421916,0.759238740122334,14.276281725780832,3.227345063351095e-05
twdp,1000,4,250,75.0,25.0,13,100,0.01,7579.252705302966,623416.1632647587,12097173883251.225,6517205978881.338,12295956785779.332,17726739265317.473,130.66849498226108,0.8719356188402135,0.7676320622480798,12.806438115978647,3.16133486921899e-05
twdp,1000,4,250,75.0,25.0,14,100,0.01,7606.3300330046,624416.9640059838,12266717424237.375,6509824527302.964,12363068943298.426,17904954684244.586,130.73256940571073,0.8845429122394528,0.8000031034509126,11.545708776054724,3.232431976357475e-05
twdp,1000,4,250,75.0,25.0,15,100,0.0,7618.647791908374,626242.1307750947,12342756336975.723,6593824810230.868,12363529147939.451,17922163584293.117,130.7602555348763,0.8902240327803221,0.7953940915520926,10.977596721967782,3.163908899296075e-05
twdp,1000,4,250,75.0,25.0,16,100,0.01,7635.550546326891,622468.224739442,12469427912752.572,6639858122951.552,12540563821147.746,17907347797004.555,130.80173330989837,0.8985657902453383,0.8100528983397665,10.143420975466174,3.215737029677257e-05
twdp,1000,4,250,75.0,25.0,17,100,0.01,7652.912320226983,622967.60142301,12586643029154.52,6635033100245.565,12579111340279.576,18115806289253.492,130.8423417357154,0.9067134641158604,0.8244302519841245,9.32865358841396,3.2018480123952034e-05
twdp,1000,4,250,75.0,25.0,18,100,0.01,7665.505700415045,625802.3795220084,12673184156211.516,6558674829709.217,12578930077936.0,17997585419087.855,130.87016586575533,0.9125238471149058,0.8297401342145906,8.747615288509415,3.171324962750077e-05
twdp,1000,4,250,75.0,25.0,19,100,0.01,7676.609338714066,622325.2250479271,12745973316659.857,6725062319613.95,12630203819547.195,18523333062415.96,130.89895835847068,0.9184507192336183,0.8377337980600779,8.154928076638178,3.119639906799421e-05
twdp,1000,4,250,75.0,25.0,20,100,0.0,7683.272520991299,624265.8384876405,12790631273755.766,6910181000630.683,12659456107330.428,18379908575178.555,130.91319159675604,0.9213324179326523,0.8374521345194064,7.866758206734768,3.183752007316798e-05
twdp,1000,4,250,75.0,25.0,21,100,0.0,7694.248417129801,627308.6140193908,12859804111131.738,6950590585876.254,12735379703637.057,18416480971242.52,130.93650783806896,0.9263602047411503,0.8384452285678007,7.363979525884978,3.3902080322150144e-05
twdp,1000,4,250,75.0,25.0,22,100,0.03,7701.913075007641,622256.9638273712,12918227088276.654,7192199034804.729,12848205691870.992,18364121053446.836,130.95771040751512,0.9306929144081493,0.8500664899817918,6.930708559185083,3.1678990926593545e-05
twdp,1000,4,250,75.0,25.0,23,100,0.01,7714.824468933469,628013.9819006041,13002406687309.928,7283782267921.89,12962139311619.156,18793846601643.934,130.98402542122497,0.9361569492924624,0.8522741755941605,6.38430507075376,3.1243198900483546e-05
twdp,1000,4,250,75.0,25.0,24,100,0.02,7723.058827037437,632317.7334863476,13055066090745.266,7279549364144.108,12958401588587.49,18617350948441.06,130.99984655628722,0.9394626867214094,0.8731933229391291,6.053731327859052,3.189203125657514e-05
twdp,1000,4,250,75.0,25.0,25,100,0.01,7729.270952491019,632076.8470858095,13098350873323.473,7366855619490.625,13056175850695.574,18844999804823.12,131.01446456255132,0.9426757103205202,0.8663152199264915,5.732428967947989,3.185073903296143e-05
twdp,1000,4,250,75.0,25.0,26,100,0.02,7737.066804340321,628313.4462562588,13153062108328.777,7535528321407.71,13107047730629.406,19081681031272.22,131.03624945943267,0.9473540922959374,0.880144945890151,5.2645907704062616,3.200026054400951e-05
twdp,1000,4,250,75.0,25.0,27,100,0.02,7742.73638250761,631623.5158155735,13182912000601.1,7508441893479.459,13062274513067.713,19033951143182.562,131.04819691846788,0.9498894297117717,0.8769396507078869,5.011057028822826,3.191918833181262e-05
twdp,1000,4,250,75.0,25.0,28,100,0.09,7746.020702447796,623357.2629648508,13214167464203.957,7535407339026.645,13043729619230.129,18990155041010.223,131.06036279606738,0.9525281331312359,0.8888029113093112,4.747186686876422,3.11237684218213e-05
twdp,1000,4,250,75.0,25.0,29,100,0.02,7751.698735043713,622239.3234247157,13249476191446.48,7477807139420.846,13211186581557.557,18888361720524.684,131.07385588356982,0.9553967545143949,0.8906527670861037,4.460324548560508,3.187865077052266e-05
twdp,1000,4,250,75.0,25.0,30,100,0.05,7754.801225438647,625759.0159054399,13265011142647.045,7395944122228.135,13272624770111.69,19115359434432.15,131.07837865150748,0.9563813384993309,0.8895234598369036,4.361866150066902,3.088551020482555e-05
twdp,1000,4,250,75.0,25.0,31,100,0.03,7759.212830588488,630119.2173823513,13285677938685.23,7394695020390.562,13341996612259.723,19041176616189.992,131.08631693633296,0.9580735293617626,0.8956376222852493,4.192647063823748,3.122853231616318e-05
twdp,1000,4,250,75.0,25.0,32,100,0.03,7763.653608048817,634211.6502314996,13311582933994.102,7371792191809.67,13306482626398.186,19027557527245.203,131.093383831863,0.9595438190345472,0.900417463359721,4.045618096545287,3.152603894704953e-05
twdp,1000,4,250,75.0,25.0,33,100,0.0,7764.660311704788,629018.4786829323,13321636012392.785,7417238779602.556,13373635381214.346,19057396657690.14,131.0989370749356,0.9607473915963464,0.9077254609342817,3.9252608403653664,3.112452191999182e-05
twdp,1000,4,250,75.0,25.0,34,100,0.06,7766.927833660286,632242.8757450493,13336888637284.4,7361044446183.104,13411479785942.744,19113855944860.47,131.10216571112875,0.9614358446965257,0.9170821029896322,3.8564155303474323,3.141293971566483e-05
twdp,1000,4,250,75.0,25.0,35,100,0.02,7769.873487220745,634989.6329384882,13350719224996.926,7342893016001.51,13350434378011.922,19397807538594.883,131.10703407125314,0.9624887537363059,0.9216048978284959,3.751124626369404,3.1744688167236743e-05
twdp,1000,4,250,75.0,25.0,36,100,0.04,7773.9579226593605,641731.9770830836,13371603383996.15,7371935814661.508,13580958366151.266,19425146753705.215,131.1121139823479,0.9636205826827942,0.9209018151974786,3.6379417317205935,3.2204231538344174e-05
twdp,1000,4,250,75.0,25.0,37,100,0.01,7774.5994784582745,647113.4367316138,13368053990925.605,7324171847410.863,13493702398856.932,19293385629308.418,131.10994351418358,0.963109111416075,0.9247609247712479,3.6890888583924912,3.132420970359817e-05
twdp,1000,4,250,75.0,25.0,38,100,0.01,7776.485321124749,647045.1582790825,13381738239317.822,7319516427471.335,13435675710880.146,19472415752993.44,131.11431172153934,0.9640525283373377,0.9246155761838165,3.5947471662662345,3.102875896729529e-05
twdp,1000,4,250,75.0,25.0,39,100,0.02,7778.544243268119,650944.8816310668,13386587860910.867,7245213396942.789,13441392997496.137,19366994902150.01,131.11768266354565,0.9647623735643077,0.9267814547676666,3.523762643569224,3.079683054238558e-05
