data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
thin_tail,1000,6,250,75.0,25.0,0,100,0.0,1218.9336723498575,20184.530583009342,148449625838185.72,1045753538956.4955,54285973026276.81,612904234122159.9,136.3236689469677,0.07682919661694669,0.01206283085637875,92.31708033830533,7.702680915826931e-05
thin_tail,1000,6,250,75.0,25.0,1,100,0.0,1365.8263590426495,24478.715534256044,229741691605272.38,4934630043917.866,92102021053219.19,948840179564900.1,139.74207799172964,0.14407480365384084,0.043059334585380964,85.59251963461591,3.548467037035152e-05
thin_tail,1000,6,250,75.0,25.0,2,100,0.0,1436.5536783554617,26515.985898029638,291005137642849.6,7535746564280.034,150607443302292.9,1020498078183558.1,141.14432228439614,0.195005706124756,0.05509559094568185,80.4994293875244,3.377705957973376e-05
thin_tail,1000,6,250,75.0,25.0,3,100,0.0,1511.289361850952,28862.79835073311,347708169517297.3,9451063906407.666,216708233982406.84,1181075460014808.5,142.57390724377728,0.26019992135173925,0.08127922597935432,73.98000786482608,3.2247498456854376e-05
thin_tail,1000,6,250,75.0,25.0,4,100,0.0,1562.1720800985076,30416.425337043704,408967802522652.75,10458699418978.377,251516450620065.12,1545200231784879.8,143.48668695117757,0.30992732094213055,0.11373914558184639,69.00726790578693,3.1365359318442644e-05
thin_tail,1000,6,250,75.0,25.0,5,100,0.0,1599.9068072401485,31746.68967452419,445647078822765.44,22778259217976.63,276489050518178.0,1530338057011297.5,144.17066350726523,0.35156811539815974,0.17970522628133853,64.84318846018402,3.179283143253997e-05
thin_tail,1000,6,250,75.0,25.0,6,100,0.0,1634.0927491638213,32719.294876719272,502525171712491.8,27191141982046.37,333049786333982.6,1623052338817435.2,144.73779409863062,0.396558254745671,0.19909391814782273,60.3441745254329,3.084025694988668e-05
thin_tail,1000,6,250,75.0,25.0,7,100,0.0,1660.2243138141641,33880.966890518925,542561664605393.6,31446546370288.793,388125878850425.3,1611783477671523.8,145.15043814820802,0.43557960749606073,0.21386511855452697,56.442039250393925,3.2158760877791795e-05
thin_tail,1000,6,250,75.0,25.0,8,100,0.0,1688.019966518204,34721.56560411893,594183089890426.4,34445409500851.8,462664844447978.7,1711805002237341.0,145.59540636254462,0.4780162167120862,0.2513838248046697,52.19837832879138,3.17348403041251e-05
thin_tail,1000,6,250,75.0,25.0,9,100,0.0,1703.4781364171401,35413.74841801309,632311692965473.5,35295154182620.04,466901381781461.9,1847406980523518.0,145.8259743221506,0.5022248371062411,0.27414572179811425,49.77751628937589,3.1568639387842266e-05
