data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
rician,1000,8,250,75.0,25.0,0,100,0.0,15635.21926006832,209109708.456737,2919695772822349.0,246369135966805.1,1865635752991013.0,7776196118618627.0,152.3880431318018,0.1194814781946567,0.039648274642064815,88.05185218053434,0.0001228844909928739
rician,1000,8,250,75.0,25.0,1,100,0.0,16342.922871860566,227012169.8502364,3756127099917823.5,617278423747277.9,2557897095484094.0,1.0142852253638456e+16,154.11313285367166,0.17097446036711986,0.07345124125661545,82.90255396328801,3.917314053978771e-05
rician,1000,8,250,75.0,25.0,2,100,0.0,16722.633834452237,237130051.41331807,4337757575965671.0,885055045294307.1,3273453885033281.0,1.037848335783307e+16,155.03761216926605,0.20524829722257698,0.09881139676385935,79.4751702777423,3.483945096377283e-05
rician,1000,8,250,75.0,25.0,3,100,0.0,16950.96063371162,243473802.88569725,4814025183033270.0,1033335836094731.2,3540442600420534.0,1.1894661447511182e+16,155.58190847196857,0.23091311868475092,0.11785000933352177,76.90868813152491,3.265332052251324e-05
rician,1000,8,250,75.0,25.0,4,100,0.0,17162.99069275291,249375452.70886996,5343434614469140.0,1150420005234758.0,4118607289903912.0,1.296550206419863e+16,156.1240003269988,0.25877420090047204,0.12812913899673958,74.1225799099528,3.2477906788699326e-05
rician,1000,8,250,75.0,25.0,5,100,0.0,17366.688605862906,255274848.26551715,5832037106658437.0,1233791533786138.0,4856114168483230.0,1.2716703052205944e+16,156.5773452000626,0.2855103416208349,0.1502865397526564,71.44896583791652,3.267775027779862e-05
rician,1000,8,250,75.0,25.0,6,100,0.0,17527.354109245498,259831249.60618705,6261647314265737.0,1542035067120817.8,5058828248560689.0,1.326657493156871e+16,156.94414706389847,0.3109441699210773,0.16155931574422872,68.90558300789226,3.191086085280404e-05
rician,1000,8,250,75.0,25.0,7,100,0.0,17620.524415848926,262491634.53933734,6564862304721143.0,1556203139330764.5,5116669174799219.0,1.3673462375083828e+16,157.20332581484013,0.3279093971058556,0.19550882856777121,67.20906028941444,3.1535791349597276e-05
rician,1000,8,250,75.0,25.0,8,100,0.0,17729.254680067195,265594482.3791112,6925393355276189.0,1833417309817970.5,5652279997413274.0,1.4072306214806898e+16,157.4797262888489,0.3478383943613732,0.20262278221623647,65.21616056386269,3.322255826788023e-05
rician,1000,8,250,75.0,25.0,9,100,0.0,17791.36537765223,267393633.00084075,7198016295522833.0,2034591832166307.0,5810730703718112.0,1.599065030638499e+16,157.67598310363985,0.36362553737187286,0.20791723241179447,63.637446262812716,3.2415177556686104e-05
rician,1000,8,250,75.0,25.0,10,100,0.0,17847.419073252568,269043695.27093893,7463743291536791.0,1959131878554292.5,6118502627929564.0,1.579357344866443e+16,157.8332782622977,0.37640295532303136,0.21725946229637377,62.359704467696865,3.133462014375255e-05
rician,1000,8,250,75.0,25.0,11,100,0.0,17889.553896261645,270272893.8399623,7709676839555716.0,2034526646037702.5,6315999430096398.0,1.7155844546442796e+16,157.97885528443112,0.3885683685389545,0.21959595036907678,61.143163146104555,3.124815091723576e-05
rician,1000,8,250,75.0,25.0,12,100,0.0,17938.775168384498,271737852.7055063,7993777582092174.0,2152046501272944.0,6533458330518050.0,1.8249898326620892e+16,158.14198574518466,0.4041594452110983,0.22281335532389335,59.58405547889017,3.15484605380334e-05
rician,1000,8,250,75.0,25.0,13,100,0.0,17989.8517676414,273262454.25932527,8313184621894574.0,2207260229386096.2,6873504249709124.0,1.8665762284391588e+16,158.3071021008761,0.41931546051570245,0.2351879440201659,58.06845394842976,3.20540604298003e-05
rician,1000,8,250,75.0,25.0,14,100,0.0,18031.322873190173,274469192.99611425,8551003254761284.0,2236716923360373.2,7183426330464390.0,1.8653357321278496e+16,158.4498723123782,0.43242280128639105,0.24676889039619612,56.7577198713609,3.081162052694708e-05
